Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,WCA Round code,WCA Round,Unit,Value,Flag,Flag Description,Note
"WCAD","Structural data from agricultural censuses","272","Serbia","6200","Percentage of total area","270071","Juridical","2010","2010","%","33.80","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","272","Serbia","60850","Number","270071","Juridical","2010","2010","No","3000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","272","Serbia","6201","Percent of total number","270071","Juridical","2010","2010","%","0.50","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","272","Serbia","60851","Number","270082","Household members, male","2000","2000","persons","1271140.00","","Official data",""
"WCAD","Structural data from agricultural censuses","272","Serbia","60851","Number","270081","Household members, female","2000","2000","persons","1265238.00","","Official data",""
"WCAD","Structural data from agricultural censuses","272","Serbia","60851","Number","270080","Household members, total","2000","2000","persons","2536378.00","","Official data",""
"WCAD","Structural data from agricultural censuses","272","Serbia","60851","Number","270092","Household members, engaged in agriculture, male","2010","2010","persons","295712.00","","Official data",""
"WCAD","Structural data from agricultural censuses","272","Serbia","60851","Number","270091","Household members, engaged in agriculture, female","2010","2010","persons","501487.00","","Official data",""
"WCAD","Structural data from agricultural censuses","272","Serbia","60851","Number","270090","Household members, engaged in agriculture, total","2010","2010","persons","797199.00","","Official data",""
"WCAD","Structural data from agricultural censuses","272","Serbia","60851","Number","27010","Hired permanent workers","2010","2010","persons","28064.00","","Official data",""
"WCAD","Structural data from agricultural censuses","272","Serbia","5019","Average persons per holding","27010","Hired permanent workers","2010","2010","persons","0.04","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","196","Seychelles","6203","Year","27000","Census Year","2000","2000","","2002.00","","Official data",""
"WCAD","Structural data from agricultural censuses","196","Seychelles","6203","Year","27000","Census Year","2010","2010","","2011.00","","Official data",""
"WCAD","Structural data from agricultural censuses","196","Seychelles","50260","Area","27002","Holdings","1960","1960","ha","25624.00","","Official data",""
"WCAD","Structural data from agricultural censuses","196","Seychelles","5017","Average area","27002","Holdings","1960","1960","ha","22.42","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","196","Seychelles","60850","Number","27002","Holdings","1960","1960","No","1143.00","","Official data",""
"WCAD","Structural data from agricultural censuses","196","Seychelles","60850","Number","27002","Holdings","2000","2000","No","4685.00","","Official data","Source: Population and housing census 2002."
"WCAD","Structural data from agricultural censuses","196","Seychelles","50260","Area","27002","Holdings","2010","2010","ha","466.00","","Official data",""
"WCAD","Structural data from agricultural censuses","196","Seychelles","5017","Average area","27002","Holdings","2010","2010","ha","0.88","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","196","Seychelles","60850","Number","27002","Holdings","2010","2010","No","530.00","","Official data",""
"WCAD","Structural data from agricultural censuses","196","Seychelles","50260","Area","270030","Holdings with land size 0-<1","2010","2010","ha","160.00","","Official data","Interpolated data"
"WCAD","Structural data from agricultural censuses","196","Seychelles","60850","Number","270030","Holdings with land size 0-<1","2010","2010","No","355.00","","Official data","Interpolated data"
"WCAD","Structural data from agricultural censuses","196","Seychelles","50260","Area","270031","Holdings with land size 1-<2","2010","2010","ha","167.00","","Official data","Interpolated data"
"WCAD","Structural data from agricultural censuses","196","Seychelles","60850","Number","270031","Holdings with land size 1-<2","2010","2010","No","129.00","","Official data","Interpolated data"
"WCAD","Structural data from agricultural censuses","196","Seychelles","50260","Area","270032","Holdings with land size 2-<3","2010","2010","ha","141.00","","Official data",""
"WCAD","Structural data from agricultural censuses","196","Seychelles","60850","Number","270032","Holdings with land size 2-<3","2010","2010","No","48.00","","Official data",""
"WCAD","Structural data from agricultural censuses","196","Seychelles","60850","Number","270052","Holdings operated by civil persons, male","2010","2010","No","522.00","","Official data",""
"WCAD","Structural data from agricultural censuses","196","Seychelles","6202","Percent of total persons","270052","Holdings operated by civil persons, male","2010","2010","%","81.30","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","196","Seychelles","60850","Number","270051","Holdings operated by civil persons, female","2010","2010","No","120.00","","Official data",""
"WCAD","Structural data from agricultural censuses","196","Seychelles","6202","Percent of total persons","270051","Holdings operated by civil persons, female","2010","2010","%","18.70","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","196","Seychelles","60850","Number","270050","Holdings operated by civil persons, total","2010","2010","No","642.00","","Official data",""
"WCAD","Structural data from agricultural censuses","196","Seychelles","50260","Area","270060","Holdings owned by the holder or in owner-like possession","2010","2010","ha","149.00","","Official data",""
"WCAD","Structural data from agricultural censuses","196","Seychelles","6200","Percentage of total area","270060","Holdings owned by the holder or in owner-like possession","2010","2010","%","32.00","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","196","Seychelles","50260","Area","270061","Holdings rented from others","2010","2010","ha","277.00","","Official data",""
"WCAD","Structural data from agricultural censuses","196","Seychelles","6200","Percentage of total area","270061","Holdings rented from others","2010","2010","%","59.40","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","196","Seychelles","50260","Area","270062","Holdings operated under other forms of tenure","2010","2010","ha","41.00","","Official data",""
"WCAD","Structural data from agricultural censuses","196","Seychelles","6200","Percentage of total area","270062","Holdings operated under other forms of tenure","2010","2010","%","8.80","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","196","Seychelles","60850","Number","270070","Civil persons","2010","2010","No","498.00","","Official data",""
"WCAD","Structural data from agricultural censuses","196","Seychelles","6201","Percent of total number","270070","Civil persons","2010","2010","%","94.00","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","196","Seychelles","60850","Number","270071","Juridical","2010","2010","No","32.00","","Official data",""
"WCAD","Structural data from agricultural censuses","196","Seychelles","6201","Percent of total number","270071","Juridical","2010","2010","%","6.00","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","196","Seychelles","60851","Number","270082","Household members, male","2010","2010","persons","1066.00","","Official data",""
"WCAD","Structural data from agricultural censuses","196","Seychelles","60851","Number","270081","Household members, female","2010","2010","persons","973.00","","Official data",""
"WCAD","Structural data from agricultural censuses","196","Seychelles","60851","Number","270080","Household members, total","2010","2010","persons","2039.00","","Official data",""
"WCAD","Structural data from agricultural censuses","197","Sierra Leone","50260","Area","27002","Holdings","1970","1970","ha","520572.00","","Official data",""
"WCAD","Structural data from agricultural censuses","197","Sierra Leone","5017","Average area","27002","Holdings","1970","1970","ha","1.82","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","197","Sierra Leone","60850","Number","27002","Holdings","1970","1970","No","286137.00","","Official data",""
"WCAD","Structural data from agricultural censuses","197","Sierra Leone","50260","Area","27002","Holdings","1980","1980","ha","364029.00","","Official data",""
"WCAD","Structural data from agricultural censuses","197","Sierra Leone","5017","Average area","27002","Holdings","1980","1980","ha","1.63","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","197","Sierra Leone","60850","Number","27002","Holdings","1980","1980","No","223265.00","","Official data",""
"WCAD","Structural data from agricultural censuses","197","Sierra Leone","60850","Number","27002","Holdings","2000","2000","No","1093000.00","","Official data","In addition to Commercial Farm Sector covered in the previous surveys, this survey also covered Large, Small and Emerging Farm sectors. Thus the figures are not comparable."
"WCAD","Structural data from agricultural censuses","200","Singapore","50260","Area","27002","Holdings","1970","1970","ha","11833.00","","Official data",""
"WCAD","Structural data from agricultural censuses","200","Singapore","5017","Average area","27002","Holdings","1970","1970","ha","0.75","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","200","Singapore","60850","Number","27002","Holdings","1970","1970","No","15741.00","","Official data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","6203","Year","27000","Census Year","2000","2000","","2001.00","","Official data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","6203","Year","27000","Census Year","2010","2010","","2010.00","","Official data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","50260","Area","27002","Holdings","2000","2000","ha","3462427.00","","Official data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","5017","Average area","27002","Holdings","2000","2000","ha","48.74","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","60850","Number","27002","Holdings","2000","2000","No","71038.00","","Official data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","50260","Area","27002","Holdings","2010","2010","ha","3063000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","5017","Average area","27002","Holdings","2010","2010","ha","125.22","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","60850","Number","27002","Holdings","2010","2010","No","24460.00","","Official data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","60850","Number","270030","Holdings with land size 0-<1","2000","2000","No","49809.00","","Official data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","50260","Area","270030","Holdings with land size 0-<1","2010","2010","ha","4637.00","","Official data","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","199","Slovakia","60850","Number","270030","Holdings with land size 0-<1","2010","2010","No","5100.00","","Official data","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","199","Slovakia","60850","Number","270031","Holdings with land size 1-<2","2000","2000","No","8188.00","","Official data","Interpolated data"
"WCAD","Structural data from agricultural censuses","199","Slovakia","50260","Area","270031","Holdings with land size 1-<2","2010","2010","ha","4635.00","","Official data","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","199","Slovakia","60850","Number","270031","Holdings with land size 1-<2","2010","2010","No","4360.00","","Official data","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","199","Slovakia","50260","Area","270032","Holdings with land size 2-<3","2010","2010","ha","6373.00","","Official data","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","199","Slovakia","60850","Number","270032","Holdings with land size 2-<3","2010","2010","No","2097.00","","Official data","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","199","Slovakia","60850","Number","270033","Holdings with land size 2-<5","2000","2000","No","7265.00","","Official data","Interpolated data"
"WCAD","Structural data from agricultural censuses","199","Slovakia","50260","Area","270034","Holdings with land size 3-<4","2010","2010","ha","6373.00","","Official data","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","199","Slovakia","60850","Number","270034","Holdings with land size 3-<4","2010","2010","No","2097.00","","Official data","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","199","Slovakia","50260","Area","270035","Holdings with land size 4-<5","2010","2010","ha","6373.00","","Official data","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","199","Slovakia","60850","Number","270035","Holdings with land size 4-<5","2010","2010","No","2097.00","","Official data","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","199","Slovakia","60850","Number","270036","Holdings with land size 5-<10","2000","2000","No","1682.00","","Official data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","50260","Area","270036","Holdings with land size 5-<10","2010","2010","ha","18150.00","","Official data","UAA"
"WCAD","Structural data from agricultural censuses","199","Slovakia","60850","Number","270036","Holdings with land size 5-<10","2010","2010","No","2660.00","","Official data","UAA"
"WCAD","Structural data from agricultural censuses","199","Slovakia","60850","Number","270037","Holdings with land size 10-<20","2000","2000","No","895.00","","Official data","Interpolated data"
"WCAD","Structural data from agricultural censuses","199","Slovakia","50260","Area","270037","Holdings with land size 10-<20","2010","2010","ha","22860.00","","Official data","UAA"
"WCAD","Structural data from agricultural censuses","199","Slovakia","60850","Number","270037","Holdings with land size 10-<20","2010","2010","No","1630.00","","Official data","UAA"
"WCAD","Structural data from agricultural censuses","199","Slovakia","60850","Number","270038","Holdings with land size 20-<50","2000","2000","No","934.00","","Official data","Interpolated data"
"WCAD","Structural data from agricultural censuses","199","Slovakia","50260","Area","270038","Holdings with land size 20-<50","2010","2010","ha","44190.00","","Official data","UAA"
"WCAD","Structural data from agricultural censuses","199","Slovakia","60850","Number","270038","Holdings with land size 20-<50","2010","2010","No","1430.00","","Official data","UAA"
"WCAD","Structural data from agricultural censuses","199","Slovakia","60850","Number","270039","Holdings with land size 50-<100","2000","2000","No","486.00","","Official data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","50260","Area","270039","Holdings with land size 50-<100","2010","2010","ha","55430.00","","Official data","UAA"
"WCAD","Structural data from agricultural censuses","199","Slovakia","60850","Number","270039","Holdings with land size 50-<100","2010","2010","No","780.00","","Official data","UAA"
"WCAD","Structural data from agricultural censuses","199","Slovakia","60850","Number","2700300","Holdings with land size 100-<200","2000","2000","No","340.00","","Official data","Interpolated data"
"WCAD","Structural data from agricultural censuses","199","Slovakia","50260","Area","2700300","Holdings with land size 100-<200","2010","2010","ha","1726490.00","","Official data","UAA"
"WCAD","Structural data from agricultural censuses","199","Slovakia","60850","Number","2700300","Holdings with land size 100-<200","2010","2010","No","2210.00","","Official data","UAA"
"WCAD","Structural data from agricultural censuses","199","Slovakia","60850","Number","2700301","Holdings with land size 200-<500","2000","2000","No","364.00","","Official data","Interpolated data"
"WCAD","Structural data from agricultural censuses","199","Slovakia","60850","Number","2700302","Holdings with land size 500-<1000","2000","2000","No","353.00","","Official data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","60850","Number","2700304","Holdings with land size >=1000","2000","2000","No","722.00","","Official data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","60850","Number","270052","Holdings operated by civil persons, male","2010","2010","No","20290.00","","Official data","Eurostat reports gender breakdown only for managers, which include both holders (civil persons) that manage the holding themselves and managers that are not holders, including of legal units."
"WCAD","Structural data from agricultural censuses","199","Slovakia","6202","Percent of total persons","270052","Holdings operated by civil persons, male","2010","2010","%","83.00","Fc","Calculated data","Eurostat reports gender breakdown only for managers, which include both holders (civil persons) that manage the holding themselves and managers that are not holders, including of legal units."
"WCAD","Structural data from agricultural censuses","199","Slovakia","60850","Number","270051","Holdings operated by civil persons, female","2010","2010","No","4170.00","","Official data","Eurostat reports gender breakdown only for managers, which include both holders (civil persons) that manage the holding themselves and managers that are not holders, including of legal units."
"WCAD","Structural data from agricultural censuses","199","Slovakia","6202","Percent of total persons","270051","Holdings operated by civil persons, female","2010","2010","%","17.00","Fc","Calculated data","Eurostat reports gender breakdown only for managers, which include both holders (civil persons) that manage the holding themselves and managers that are not holders, including of legal units."
"WCAD","Structural data from agricultural censuses","199","Slovakia","60850","Number","270050","Holdings operated by civil persons, total","2010","2010","No","24460.00","","Official data","Eurostat reports gender breakdown only for managers, which include both holders (civil persons) that manage the holding themselves and managers that are not holders, including of legal units."
"WCAD","Structural data from agricultural censuses","199","Slovakia","50260","Area","270060","Holdings owned by the holder or in owner-like possession","2010","2010","ha","225750.00","","Official data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","6200","Percentage of total area","270060","Holdings owned by the holder or in owner-like possession","2010","2010","%","11.90","Fc","Calculated data","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","199","Slovakia","60850","Number","270060","Holdings owned by the holder or in owner-like possession","2010","2010","No","20620.00","","Official data","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","199","Slovakia","6201","Percent of total number","270060","Holdings owned by the holder or in owner-like possession","2010","2010","%","84.30","Fc","Calculated data","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","199","Slovakia","50260","Area","270061","Holdings rented from others","2010","2010","ha","1669750.00","","Official data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","6200","Percentage of total area","270061","Holdings rented from others","2010","2010","%","88.10","Fc","Calculated data","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","199","Slovakia","60850","Number","270061","Holdings rented from others","2010","2010","No","6570.00","","Official data","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","199","Slovakia","6201","Percent of total number","270061","Holdings rented from others","2010","2010","%","26.90","Fc","Calculated data","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","199","Slovakia","60850","Number","270070","Civil persons","2000","2000","No","69208.00","","Official data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","6201","Percent of total number","270070","Civil persons","2000","2000","%","97.42","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","50260","Area","270070","Civil persons","2010","2010","ha","379720.00","","Official data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","6200","Percentage of total area","270070","Civil persons","2010","2010","%","12.40","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","60850","Number","270070","Civil persons","2010","2010","No","22190.00","","Official data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","6201","Percent of total number","270070","Civil persons","2010","2010","%","90.70","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","60850","Number","270071","Juridical","2000","2000","No","1830.00","","Official data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","6201","Percent of total number","270071","Juridical","2000","2000","%","2.58","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","50260","Area","270071","Juridical","2010","2010","ha","2683280.00","","Official data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","6200","Percentage of total area","270071","Juridical","2010","2010","%","87.60","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","60850","Number","270071","Juridical","2010","2010","No","2270.00","","Official data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","6201","Percent of total number","270071","Juridical","2010","2010","%","9.30","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","60851","Number","270082","Household members, male","2000","2000","persons","61485.00","","Official data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","60851","Number","270081","Household members, female","2000","2000","persons","42465.00","","Official data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","60851","Number","270080","Household members, total","2000","2000","persons","103950.00","","Official data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","60851","Number","270092","Household members, engaged in agriculture, male","2010","2010","persons","9860.00","","Official data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","60851","Number","270091","Household members, engaged in agriculture, female","2010","2010","persons","14010.00","","Official data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","60851","Number","270090","Household members, engaged in agriculture, total","2010","2010","persons","23870.00","","Official data",""
"WCAD","Structural data from agricultural censuses","199","Slovakia","60851","Number","27010","Hired permanent workers","2010","2010","persons","44900.00","","Official data","Data correspond to 'Regular non-family labour force'."
"WCAD","Structural data from agricultural censuses","199","Slovakia","5019","Average persons per holding","27010","Hired permanent workers","2010","2010","persons","1.84","Fc","Calculated data","Data correspond to 'Regular non-family labour force'."
"WCAD","Structural data from agricultural censuses","198","Slovenia","6203","Year","27000","Census Year","1990","1990","","1991.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","6203","Year","27000","Census Year","2000","2000","","2000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","6203","Year","27000","Census Year","2010","2010","","2010.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","60850","Number","27002","Holdings","1960","1960","No","194855.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","60850","Number","27002","Holdings","1970","1970","No","180228.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","60850","Number","27002","Holdings","1980","1980","No","192090.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","50260","Area","27002","Holdings","1990","1990","ha","912013.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","5017","Average area","27002","Holdings","1990","1990","ha","5.83","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","60850","Number","27002","Holdings","1990","1990","No","156549.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","50260","Area","27002","Holdings","2000","2000","ha","950269.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","5017","Average area","27002","Holdings","2000","2000","ha","10.99","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","60850","Number","27002","Holdings","2000","2000","No","86465.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","50260","Area","27002","Holdings","2010","2010","ha","905990.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","5017","Average area","27002","Holdings","2010","2010","ha","12.14","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","60850","Number","27002","Holdings","2010","2010","No","74650.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","60850","Number","270030","Holdings with land size 0-<1","1990","1990","No","44428.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","50260","Area","270030","Holdings with land size 0-<1","2010","2010","ha","10950.00","","Official data","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","198","Slovenia","60850","Number","270030","Holdings with land size 0-<1","2010","2010","No","10330.00","","Official data","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","198","Slovenia","60850","Number","270031","Holdings with land size 1-<2","1990","1990","No","19992.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","50260","Area","270031","Holdings with land size 1-<2","2010","2010","ha","10950.00","","Official data","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","198","Slovenia","60850","Number","270031","Holdings with land size 1-<2","2010","2010","No","10140.00","","Official data","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","198","Slovenia","50260","Area","270032","Holdings with land size 2-<3","2010","2010","ha","27487.00","","Official data","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","198","Slovenia","60850","Number","270032","Holdings with land size 2-<3","2010","2010","No","8307.00","","Official data","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","198","Slovenia","60850","Number","270033","Holdings with land size 2-<5","1990","1990","No","36335.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","50260","Area","270034","Holdings with land size 3-<4","2010","2010","ha","27487.00","","Official data","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","198","Slovenia","60850","Number","270034","Holdings with land size 3-<4","2010","2010","No","8307.00","","Official data","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","198","Slovenia","50260","Area","270035","Holdings with land size 4-<5","2010","2010","ha","27487.00","","Official data","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","198","Slovenia","60850","Number","270035","Holdings with land size 4-<5","2010","2010","No","8307.00","","Official data","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","198","Slovenia","60850","Number","270036","Holdings with land size 5-<10","1990","1990","No","28112.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","50260","Area","270036","Holdings with land size 5-<10","2010","2010","ha","122320.00","","Official data","UAA"
"WCAD","Structural data from agricultural censuses","198","Slovenia","60850","Number","270036","Holdings with land size 5-<10","2010","2010","No","17440.00","","Official data","UAA"
"WCAD","Structural data from agricultural censuses","198","Slovenia","60850","Number","270037","Holdings with land size 10-<20","1990","1990","No","19637.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","50260","Area","270037","Holdings with land size 10-<20","2010","2010","ha","113120.00","","Official data","UAA"
"WCAD","Structural data from agricultural censuses","198","Slovenia","60850","Number","270037","Holdings with land size 10-<20","2010","2010","No","8350.00","","Official data","UAA"
"WCAD","Structural data from agricultural censuses","198","Slovenia","60850","Number","270038","Holdings with land size 20-<50","1990","1990","No","8045.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","50260","Area","270038","Holdings with land size 20-<50","2010","2010","ha","84630.00","","Official data","UAA"
"WCAD","Structural data from agricultural censuses","198","Slovenia","60850","Number","270038","Holdings with land size 20-<50","2010","2010","No","2990.00","","Official data","UAA"
"WCAD","Structural data from agricultural censuses","198","Slovenia","50260","Area","270039","Holdings with land size 50-<100","2010","2010","ha","25350.00","","Official data","UAA"
"WCAD","Structural data from agricultural censuses","198","Slovenia","60850","Number","270039","Holdings with land size 50-<100","2010","2010","No","380.00","","Official data","UAA"
"WCAD","Structural data from agricultural censuses","198","Slovenia","50260","Area","2700300","Holdings with land size 100-<200","2010","2010","ha","32880.00","","Official data","UAA"
"WCAD","Structural data from agricultural censuses","198","Slovenia","60850","Number","2700300","Holdings with land size 100-<200","2010","2010","No","100.00","","Official data","UAA"
"WCAD","Structural data from agricultural censuses","198","Slovenia","5018","Average number of parcels per holding","27004","Parcels","1990","1990","ha","3.20","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","60850","Number","27004","Parcels","1990","1990","No","500000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","60850","Number","270052","Holdings operated by civil persons, male","2010","2010","No","54310.00","","Official data","Eurostat reports gender breakdown only for managers, which include both holders (civil persons) that manage the holding themselves and managers that are not holders, including of legal units."
"WCAD","Structural data from agricultural censuses","198","Slovenia","6202","Percent of total persons","270052","Holdings operated by civil persons, male","2010","2010","%","72.80","Fc","Calculated data","Eurostat reports gender breakdown only for managers, which include both holders (civil persons) that manage the holding themselves and managers that are not holders, including of legal units."
"WCAD","Structural data from agricultural censuses","198","Slovenia","60850","Number","270051","Holdings operated by civil persons, female","2010","2010","No","20340.00","","Official data","Eurostat reports gender breakdown only for managers, which include both holders (civil persons) that manage the holding themselves and managers that are not holders, including of legal units."
"WCAD","Structural data from agricultural censuses","198","Slovenia","6202","Percent of total persons","270051","Holdings operated by civil persons, female","2010","2010","%","27.20","Fc","Calculated data","Eurostat reports gender breakdown only for managers, which include both holders (civil persons) that manage the holding themselves and managers that are not holders, including of legal units."
"WCAD","Structural data from agricultural censuses","198","Slovenia","60850","Number","270050","Holdings operated by civil persons, total","2010","2010","No","74650.00","","Official data","Eurostat reports gender breakdown only for managers, which include both holders (civil persons) that manage the holding themselves and managers that are not holders, including of legal units."
"WCAD","Structural data from agricultural censuses","198","Slovenia","50260","Area","270060","Holdings owned by the holder or in owner-like possession","2010","2010","ha","345260.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","6200","Percentage of total area","270060","Holdings owned by the holder or in owner-like possession","2010","2010","%","71.50","Fc","Calculated data","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","198","Slovenia","60850","Number","270060","Holdings owned by the holder or in owner-like possession","2010","2010","No","73420.00","","Official data","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","198","Slovenia","6201","Percent of total number","270060","Holdings owned by the holder or in owner-like possession","2010","2010","%","98.40","Fc","Calculated data","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","198","Slovenia","50260","Area","270061","Holdings rented from others","2010","2010","ha","129170.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","6200","Percentage of total area","270061","Holdings rented from others","2010","2010","%","26.80","Fc","Calculated data","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","198","Slovenia","60850","Number","270061","Holdings rented from others","2010","2010","No","21960.00","","Official data","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","198","Slovenia","6201","Percent of total number","270061","Holdings rented from others","2010","2010","%","29.40","Fc","Calculated data","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
"WCAD","Structural data from agricultural censuses","198","Slovenia","50260","Area","270062","Holdings operated under other forms of tenure","2010","2010","ha","8220.00","","Official data",""
"WCAD","Structural data from agricultural censuses","198","Slovenia","6200","Percentage of total area","270062","Holdings operated under other forms of tenure","2010","2010","%","1.70","Fc","Calculated data","Category of land use for most European countries is UAA (Utilized Agricultural Area)"
